transaction_id,date,customer_id,payment_method,card_provider,amount,status,merchant_category,country,currency,card_last_4
TXN109512,6/13/2024,CUST5930,POS,,31561,Success,Food Delivery,South Africa,ZAR,
TXN109513,7/11/2018,CUST1783,Bank Transfer,,479216,Pending,Airtime/Data,Kenya,KES,
TXN109514,10/8/2016,CUST7448,POS,Verve,391024,Success,Transportation,Nigeria,NGN,6362
TXN109515,11/8/2021,CUST4992,Card,Mastercard,83803,Failed,Bills Payment,Nigeria,NGN,9440
TXN109516,9/8/2019,CUST1011,Card,Mastercard,253525,Pending,Transportation,South Africa,ZAR,9072
TXN109517,4/24/2016,CUST3547,Card,Visa,500000,Success,Bills Payment,Uganda,UGX,8019
TXN109518,7/31/2019,CUST6547,Wallet,,301529,Failed,E-commerce,South Africa,ZAR,
TXN109519,9/21/2022,CUST2771,USSD,,201334,Failed,Food Delivery,Ghana,GHS,
TXN109520,10/18/2020,CUST8985,Wallet,,155642,Failed,Transportation,Uganda,UGX,
TXN109521,5/16/2018,CUST7650,Card,Visa,377047,Pending,Retail,Kenya,KES,7683
TXN109522,1/9/2021,CUST5602,Bank Transfer,,500000,Success,Airtime/Data,Kenya,KES,
TXN109523,4/26/2019,CUST7757,Card,Mastercard,445585,Success,Professional Services,Nigeria,NGN,4565
TXN109524,6/5/2023,CUST6687,Wallet,,31074,Failed,Bills Payment,Nigeria,NGN,
TXN109525,11/16/2019,CUST7113,Wallet,,246982,Success,Transportation,Nigeria,NGN,
TXN109526,11/14/2016,CUST2527,Bank Transfer,,500000,Failed,Transportation,Nigeria,NGN,
TXN109527,1/5/2020,CUST6530,Bank Transfer,,39690,Pending,Bills Payment,South Africa,ZAR,
TXN109528,7/7/2020,CUST7180,Bank Transfer,,500000,Success,Transportation,Ghana,GHS,
TXN109529,11/22/2021,CUST2023,POS,,500000,Success,Professional Services,Nigeria,NGN,
TXN109530,10/27/2018,CUST9224,Wallet,,32603,Failed,Food Delivery,Ghana,GHS,
TXN109531,6/17/2022,CUST7034,Card,Visa,500000,Success,Retail,Uganda,UGX,6431
TXN109532,11/5/2025,CUST3352,Wallet,,180477,Failed,Food Delivery,Ghana,GHS,
TXN109533,1/6/2017,CUST2860,USSD,,500000,Success,Retail,Nigeria,NGN,
TXN109534,11/7/2025,CUST1842,Wallet,,216777,Success,Professional Services,South Africa,ZAR,
TXN109535,4/30/2025,CUST8290,Card,Mastercard,232538,Success,Bills Payment,Nigeria,NGN,8425
TXN109536,12/9/2022,CUST9827,USSD,,402314,Failed,Bills Payment,Kenya,KES,
TXN109537,3/15/2021,CUST1095,Wallet,,500000,Success,Food Delivery,Nigeria,NGN,
TXN109538,11/26/2021,CUST2856,POS,,13749,Success,Food Delivery,South Africa,ZAR,
TXN109539,2/3/2021,CUST3771,POS,,359730,Success,Transportation,Ghana,GHS,
TXN109540,6/17/2017,CUST7922,POS,,82678,Failed,Transportation,South Africa,ZAR,
TXN109541,10/24/2025,CUST5764,Card,Visa,169828,Success,Transportation,Kenya,KES,1593
TXN109542,10/7/2021,CUST6858,Wallet,,171065,Success,Airtime/Data,Ghana,GHS,
TXN109543,4/10/2015,CUST5222,POS,,253242,Success,Airtime/Data,Kenya,KES,
TXN109544,5/22/2023,CUST7899,Bank Transfer,,162668,Pending,E-commerce,Nigeria,NGN,
TXN109545,1/17/2025,CUST2988,POS,,45429,Success,Bills Payment,Ghana,GHS,
TXN109546,4/10/2015,CUST8369,Card,Mastercard,62955,Reversed,E-commerce,Nigeria,NGN,8427
TXN109547,3/6/2022,CUST1725,USSD,,13603,Success,Food Delivery,Ghana,GHS,
TXN109548,5/2/2025,CUST7048,POS,Visa,254139,Failed,Transportation,Kenya,KES,4653
TXN109549,10/15/2016,CUST1612,Wallet,,500000,Pending,Bills Payment,Ghana,GHS,
TXN109550,3/10/2019,CUST8434,Wallet,,49172,Success,Food Delivery,Nigeria,NGN,
TXN109551,4/27/2015,CUST6202,POS,,500000,Success,E-commerce,Kenya,KES,
TXN109552,7/20/2021,CUST2076,Bank Transfer,,500000,Success,Food Delivery,Uganda,UGX,
TXN109553,6/23/2016,CUST2419,Card,Verve,405891,Success,E-commerce,Nigeria,NGN,1507
TXN109554,7/15/2023,CUST2298,Card,Verve,414568,Success,Airtime/Data,Nigeria,NGN,1427
TXN109555,5/24/2015,CUST6469,POS,,500000,Success,Bills Payment,Kenya,KES,
TXN109556,3/19/2016,CUST1307,USSD,,45231,Pending,E-commerce,Uganda,UGX,
TXN109557,8/28/2024,CUST3991,POS,,281080,Success,Retail,Kenya,KES,
TXN109558,3/2/2017,CUST6302,Wallet,,477729,Pending,Food Delivery,Nigeria,NGN,
TXN109559,7/30/2024,CUST4406,Wallet,,353549,Reversed,E-commerce,Nigeria,NGN,
TXN109560,12/19/2023,CUST9241,Card,Verve,500000,Success,Retail,Nigeria,NGN,8935
TXN109561,3/9/2019,CUST3018,Wallet,,30006,Success,E-commerce,Nigeria,NGN,
TXN109562,2/13/2018,CUST4666,Card,Mastercard,469378,Success,Retail,Nigeria,NGN,9508
TXN109563,9/30/2024,CUST8389,Card,Mastercard,305451,Success,Retail,Uganda,UGX,2346
TXN109564,9/5/2021,CUST9112,Card,Verve,190673,Success,E-commerce,Nigeria,NGN,9391
TXN109565,1/24/2021,CUST5625,POS,Mastercard,166372,Success,E-commerce,South Africa,ZAR,2904
TXN109566,1/4/2023,CUST9423,USSD,,387911,Success,Food Delivery,Nigeria,NGN,
TXN109567,3/30/2024,CUST9457,POS,,500000,Success,Bills Payment,Nigeria,NGN,
TXN109568,5/8/2016,CUST9535,Bank Transfer,,274211,Success,Retail,Nigeria,NGN,
TXN109569,8/30/2015,CUST7790,Wallet,,500000,Success,Professional Services,Kenya,KES,
TXN109570,12/14/2022,CUST4313,POS,,205770,Success,Food Delivery,Nigeria,NGN,
TXN109571,8/9/2018,CUST7757,POS,Mastercard,43209,Success,Food Delivery,Kenya,KES,4194
TXN109572,5/30/2017,CUST3403,POS,Mastercard,25391,Success,Transportation,South Africa,ZAR,9851
TXN109573,2/17/2016,CUST2221,USSD,,21079,Success,Food Delivery,Nigeria,NGN,
TXN109574,11/6/2019,CUST4153,Bank Transfer,,191311,Success,Retail,Nigeria,NGN,
TXN109575,9/6/2015,CUST8965,Card,Visa,164535,Success,Transportation,Ghana,GHS,9189
TXN109576,12/20/2018,CUST1108,USSD,,500000,Success,Transportation,South Africa,ZAR,
TXN109577,10/9/2023,CUST3953,Card,Verve,500000,Success,Bills Payment,Nigeria,NGN,9238
TXN109578,1/23/2021,CUST5181,Wallet,,20877,Success,Transportation,Ghana,GHS,
TXN109579,12/17/2017,CUST4325,Wallet,,99960,Success,E-commerce,Ghana,GHS,
TXN109580,5/16/2021,CUST1384,POS,,128226,Success,Food Delivery,Uganda,UGX,
TXN109581,9/5/2020,CUST7299,USSD,,317286,Success,Bills Payment,Nigeria,NGN,
TXN109582,11/28/2022,CUST4168,Wallet,,62434,Success,E-commerce,Nigeria,NGN,
TXN109583,2/14/2024,CUST7971,POS,Visa,57520,Failed,Professional Services,Nigeria,NGN,989
TXN109584,7/3/2016,CUST5912,USSD,,500000,Pending,Food Delivery,Nigeria,NGN,
TXN109585,10/26/2022,CUST1409,POS,Verve,500000,Failed,Airtime/Data,Nigeria,NGN,4485
TXN109586,4/4/2024,CUST8798,Card,Verve,79699,Success,E-commerce,Nigeria,NGN,1144
TXN109587,6/26/2018,CUST6441,Card,Visa,208732,Success,Food Delivery,Nigeria,NGN,5299
TXN109588,11/16/2020,CUST2634,Card,Visa,175787,Success,Food Delivery,Nigeria,NGN,3695
TXN109589,10/1/2019,CUST8219,Card,Mastercard,500000,Pending,Airtime/Data,South Africa,ZAR,2284
TXN109590,12/2/2023,CUST6315,Card,Mastercard,285513,Pending,Transportation,Uganda,UGX,7173
TXN109591,1/2/2021,CUST4000,POS,,54717,Failed,Retail,Nigeria,NGN,
TXN109592,8/18/2016,CUST3665,POS,,500000,Reversed,Airtime/Data,Nigeria,NGN,
TXN109593,1/4/2019,CUST5992,Bank Transfer,,202260,Failed,Bills Payment,Ghana,GHS,
TXN109594,8/3/2020,CUST7520,USSD,,122025,Reversed,E-commerce,Nigeria,NGN,
TXN109595,5/25/2016,CUST9172,USSD,,188320,Success,Retail,South Africa,ZAR,
TXN109596,12/17/2024,CUST8210,Card,Visa,275468,Success,Professional Services,Nigeria,NGN,9706
TXN109597,9/24/2021,CUST5233,Card,Mastercard,168098,Success,Airtime/Data,South Africa,ZAR,8117
TXN109598,7/27/2025,CUST8396,Card,Mastercard,110779,Failed,Retail,Nigeria,NGN,4581
TXN109599,4/7/2024,CUST4702,POS,Mastercard,203332,Success,Transportation,South Africa,ZAR,3038
TXN109600,10/10/2023,CUST6388,Bank Transfer,,7743,Success,Transportation,Nigeria,NGN,
TXN109601,4/20/2018,CUST3502,Wallet,,500000,Success,Professional Services,Nigeria,NGN,
TXN109602,9/3/2018,CUST5855,Card,Visa,74987,Pending,Airtime/Data,Nigeria,NGN,6551
TXN109603,7/5/2021,CUST8279,Card,Mastercard,17959,Success,Airtime/Data,South Africa,ZAR,5283
TXN109604,5/11/2024,CUST7085,Wallet,,424178,Pending,Food Delivery,South Africa,ZAR,
TXN109605,8/22/2015,CUST5791,Wallet,,500000,Success,Professional Services,Ghana,GHS,
TXN109606,9/7/2023,CUST4756,Card,Mastercard,500000,Success,E-commerce,Uganda,UGX,3169
TXN109607,4/8/2021,CUST1949,Wallet,,272099,Success,Transportation,South Africa,ZAR,
TXN109608,2/6/2015,CUST7613,Card,Mastercard,91950,Success,E-commerce,Uganda,UGX,5191
TXN109609,1/6/2021,CUST6400,USSD,,500000,Success,E-commerce,South Africa,ZAR,
TXN109610,11/1/2025,CUST8578,Card,Mastercard,481206,Success,Retail,Kenya,KES,4483
TXN109611,12/15/2018,CUST9231,Bank Transfer,,113088,Failed,Food Delivery,Ghana,GHS,
TXN109612,9/25/2023,CUST8637,POS,,500000,Success,Airtime/Data,Nigeria,NGN,
TXN109613,3/15/2015,CUST6346,USSD,,44091,Success,E-commerce,Nigeria,NGN,
TXN109614,1/10/2021,CUST8238,Wallet,,500000,Pending,Airtime/Data,Kenya,KES,
TXN109615,6/20/2016,CUST1750,POS,,500000,Success,Food Delivery,Ghana,GHS,
TXN109616,12/11/2021,CUST2285,USSD,,465770,Pending,Food Delivery,Nigeria,NGN,
TXN109617,11/4/2015,CUST8808,Card,Visa,500000,Success,Professional Services,Ghana,GHS,4645
TXN109618,3/10/2021,CUST5883,Wallet,,500000,Success,Transportation,South Africa,ZAR,
TXN109619,2/16/2015,CUST3872,Wallet,,84514,Pending,Transportation,Nigeria,NGN,
TXN109620,11/29/2019,CUST9801,Bank Transfer,,233470,Success,Food Delivery,Nigeria,NGN,
TXN109621,6/9/2018,CUST5709,Wallet,,29675,Success,Airtime/Data,Nigeria,NGN,
TXN109622,1/17/2020,CUST6177,USSD,,197493,Success,E-commerce,Kenya,KES,
TXN109623,1/2/2021,CUST6450,POS,,500000,Success,Retail,Ghana,GHS,
TXN109624,10/10/2023,CUST9939,Card,Visa,195393,Success,E-commerce,Ghana,GHS,4922
TXN109625,12/13/2017,CUST3894,Card,Verve,160366,Success,Airtime/Data,Nigeria,NGN,5487
TXN109626,3/5/2024,CUST6776,Bank Transfer,,361898,Success,Transportation,Nigeria,NGN,
TXN109627,5/27/2023,CUST9125,Bank Transfer,,500000,Failed,Food Delivery,South Africa,ZAR,
TXN109628,10/2/2025,CUST4964,Card,Visa,19501,Success,Bills Payment,Ghana,GHS,1832
TXN109629,2/17/2025,CUST2844,Bank Transfer,,194759,Success,Retail,Nigeria,NGN,
TXN109630,7/15/2017,CUST9202,Card,Mastercard,68904,Success,Transportation,Nigeria,NGN,3976
TXN109631,7/2/2016,CUST8586,POS,,475442,Success,Transportation,Ghana,GHS,
TXN109632,9/2/2024,CUST7037,USSD,,44696,Success,Professional Services,Nigeria,NGN,
TXN109633,6/30/2015,CUST7771,Card,Mastercard,437220,Reversed,E-commerce,South Africa,ZAR,1592
TXN109634,8/7/2025,CUST4965,Card,Visa,134850,Success,Retail,South Africa,ZAR,6486
TXN109635,6/2/2023,CUST9848,Card,Visa,88716,Failed,Airtime/Data,Ghana,GHS,804
TXN109636,4/16/2019,CUST4849,Card,Visa,500000,Success,E-commerce,Uganda,UGX,1102
TXN109637,8/21/2022,CUST2103,POS,,7479,Success,Transportation,Uganda,UGX,
TXN109638,10/28/2021,CUST3856,Card,Visa,230342,Success,Transportation,Nigeria,NGN,9100
TXN109639,2/16/2023,CUST7514,Wallet,,8745,Success,Bills Payment,Nigeria,NGN,
TXN109640,7/13/2020,CUST6048,POS,,264344,Success,Bills Payment,South Africa,ZAR,
TXN109641,12/10/2020,CUST7490,USSD,,278097,Success,Food Delivery,Ghana,GHS,
TXN109642,5/20/2016,CUST2461,USSD,,155244,Pending,Airtime/Data,Uganda,UGX,
TXN109643,4/12/2020,CUST6823,POS,,56699,Success,Professional Services,South Africa,ZAR,
TXN109644,11/25/2017,CUST4356,Wallet,,188890,Success,Professional Services,Nigeria,NGN,
TXN109645,2/12/2021,CUST2661,Card,Mastercard,446217,Success,Transportation,Kenya,KES,2315
TXN109646,1/10/2015,CUST3601,USSD,,500000,Success,Professional Services,Kenya,KES,
TXN109647,9/28/2017,CUST3564,Wallet,,302648,Failed,Retail,South Africa,ZAR,
TXN109648,7/30/2015,CUST5625,POS,,356477,Success,Food Delivery,Nigeria,NGN,
TXN109649,4/9/2024,CUST5591,Bank Transfer,,89565,Reversed,Transportation,Nigeria,NGN,
TXN109650,11/2/2024,CUST3040,Wallet,,135494,Success,Retail,Nigeria,NGN,
TXN109651,4/28/2018,CUST6669,Bank Transfer,,70645,Success,Bills Payment,Ghana,GHS,
TXN109652,8/30/2024,CUST6603,Wallet,,114697,Success,Bills Payment,Nigeria,NGN,
TXN109653,11/11/2019,CUST6715,Wallet,,101898,Success,Retail,Nigeria,NGN,
TXN109654,2/22/2016,CUST7810,POS,,293128,Pending,Transportation,Nigeria,NGN,
TXN109655,2/4/2020,CUST1827,USSD,,330844,Success,Retail,Nigeria,NGN,
TXN109656,7/16/2019,CUST2179,Wallet,,500000,Success,Professional Services,South Africa,ZAR,
TXN109657,4/7/2018,CUST7817,Card,Visa,87048,Reversed,Bills Payment,Nigeria,NGN,7028
TXN109658,5/17/2016,CUST6447,Card,Visa,410526,Success,Food Delivery,South Africa,ZAR,1481
TXN109659,1/10/2022,CUST2679,Card,Mastercard,500000,Success,Professional Services,Ghana,GHS,4402
TXN109660,8/17/2022,CUST3195,USSD,,328611,Success,Airtime/Data,Nigeria,NGN,
TXN109661,9/18/2022,CUST8728,Card,Visa,117750,Success,Retail,Nigeria,NGN,3447
TXN109662,5/11/2016,CUST3973,POS,,121822,Success,Transportation,Nigeria,NGN,
TXN109663,5/8/2020,CUST1713,Card,Mastercard,16017,Pending,Bills Payment,Nigeria,NGN,8846
TXN109664,4/21/2020,CUST8591,USSD,,145793,Failed,Transportation,Ghana,GHS,
TXN109665,11/30/2017,CUST4972,Card,Visa,500000,Failed,E-commerce,Nigeria,NGN,6786
TXN109666,12/7/2017,CUST2587,USSD,,19473,Success,Food Delivery,Nigeria,NGN,
TXN109667,4/18/2015,CUST5910,Card,Visa,99023,Success,E-commerce,Kenya,KES,274
TXN109668,2/20/2015,CUST9178,Card,Mastercard,489986,Success,Transportation,Kenya,KES,6096
TXN109669,1/29/2021,CUST4763,Card,Visa,500000,Reversed,Food Delivery,South Africa,ZAR,4589
TXN109670,6/7/2017,CUST5269,Card,Mastercard,243021,Pending,Professional Services,South Africa,ZAR,8763
TXN109671,10/3/2023,CUST5973,Wallet,,479029,Failed,Transportation,Uganda,UGX,
TXN109672,12/18/2023,CUST3485,Card,Visa,196377,Success,Airtime/Data,South Africa,ZAR,4249
TXN109673,7/13/2019,CUST5310,USSD,,69700,Success,Airtime/Data,Ghana,GHS,
TXN109674,9/24/2019,CUST5829,Card,Mastercard,203098,Success,Airtime/Data,Kenya,KES,6659
TXN109675,2/13/2020,CUST9462,Bank Transfer,,346969,Reversed,E-commerce,Uganda,UGX,
TXN109676,2/17/2019,CUST8599,Wallet,,500000,Success,Professional Services,Nigeria,NGN,
TXN109677,1/20/2018,CUST8537,Wallet,,28491,Success,Transportation,Nigeria,NGN,
TXN109678,11/15/2021,CUST2421,Card,Mastercard,283218,Failed,Transportation,Nigeria,NGN,9116
TXN109679,8/28/2020,CUST9880,POS,Visa,159546,Success,Transportation,Ghana,GHS,8622
TXN109680,11/23/2020,CUST1016,Card,Visa,283964,Success,E-commerce,South Africa,ZAR,9383
TXN109681,4/29/2017,CUST8722,Card,Mastercard,9707,Success,E-commerce,Kenya,KES,7327
TXN109682,8/9/2015,CUST1189,Card,Mastercard,150183,Failed,E-commerce,South Africa,ZAR,807
TXN109683,4/28/2016,CUST2626,Bank Transfer,,500000,Success,Airtime/Data,South Africa,ZAR,
TXN109684,7/5/2021,CUST4515,POS,,322922,Success,Professional Services,Kenya,KES,
TXN109685,4/2/2020,CUST1132,USSD,,239558,Reversed,Food Delivery,Nigeria,NGN,
TXN109686,10/27/2020,CUST5664,Wallet,,134482,Success,Airtime/Data,South Africa,ZAR,
TXN109687,11/8/2025,CUST4942,Bank Transfer,,141552,Pending,E-commerce,Nigeria,NGN,
TXN109688,11/16/2024,CUST6481,Wallet,,193220,Success,Food Delivery,Nigeria,NGN,
TXN109689,10/19/2016,CUST8211,Bank Transfer,,500000,Failed,Bills Payment,Nigeria,NGN,
TXN109690,1/26/2020,CUST8848,Bank Transfer,,500000,Success,Retail,Nigeria,NGN,
TXN109691,9/29/2015,CUST2191,Wallet,,230968,Success,Food Delivery,Kenya,KES,
TXN109692,5/16/2017,CUST7191,POS,Mastercard,199923,Success,Retail,Uganda,UGX,4461
TXN109693,6/1/2017,CUST5793,Card,Mastercard,500000,Success,Professional Services,Kenya,KES,6184
TXN109694,3/28/2019,CUST4299,POS,,222681,Success,E-commerce,Nigeria,NGN,
TXN109695,3/21/2024,CUST2876,POS,,321201,Success,Transportation,Uganda,UGX,
TXN109696,12/1/2016,CUST7926,Wallet,,105035,Pending,Transportation,Nigeria,NGN,
TXN109697,1/15/2019,CUST8246,POS,Verve,500000,Success,Transportation,Nigeria,NGN,2512
TXN109698,1/19/2023,CUST6430,Card,Mastercard,303704,Success,Retail,Nigeria,NGN,6716
TXN109699,10/16/2019,CUST5753,Bank Transfer,,500000,Pending,Food Delivery,Kenya,KES,
TXN109700,6/19/2019,CUST2986,USSD,,500000,Success,Professional Services,Nigeria,NGN,
TXN109701,6/10/2018,CUST3557,Wallet,,96831,Reversed,Bills Payment,South Africa,ZAR,
TXN109702,3/4/2020,CUST2304,Bank Transfer,,500000,Success,E-commerce,South Africa,ZAR,
TXN109703,12/17/2021,CUST1775,Wallet,,500000,Success,Transportation,South Africa,ZAR,
TXN109704,12/2/2015,CUST2171,Card,Mastercard,169924,Success,Transportation,Uganda,UGX,5678
TXN109705,10/23/2025,CUST7341,Card,Mastercard,75791,Pending,Bills Payment,Uganda,UGX,3445
TXN109706,3/12/2023,CUST1473,POS,,1054,Success,E-commerce,Nigeria,NGN,
TXN109707,2/24/2016,CUST4870,Wallet,,239792,Pending,Transportation,Uganda,UGX,
TXN109708,6/26/2018,CUST8016,Card,Mastercard,173813,Success,Professional Services,Nigeria,NGN,2165
TXN109709,3/30/2015,CUST5036,Card,Mastercard,323791,Success,Professional Services,South Africa,ZAR,7582
TXN109710,4/7/2023,CUST3452,Wallet,,83322,Failed,Food Delivery,Nigeria,NGN,
TXN109711,8/4/2023,CUST1197,Bank Transfer,,500000,Pending,E-commerce,Ghana,GHS,
TXN109712,10/6/2017,CUST5732,Card,Visa,119230,Failed,Food Delivery,Nigeria,NGN,9603
TXN109713,12/7/2018,CUST5556,Card,Mastercard,102695,Reversed,Transportation,Kenya,KES,5616
TXN109714,3/24/2021,CUST5860,Wallet,,262120,Failed,Bills Payment,Kenya,KES,
TXN109715,10/7/2021,CUST3707,Wallet,,276340,Reversed,Airtime/Data,Nigeria,NGN,
TXN109716,10/10/2024,CUST1165,Bank Transfer,,96872,Failed,Retail,Uganda,UGX,
TXN109717,9/13/2024,CUST2295,Bank Transfer,,126905,Success,Transportation,Nigeria,NGN,
TXN109718,9/15/2022,CUST7511,POS,,74389,Success,Airtime/Data,Nigeria,NGN,
TXN109719,7/23/2017,CUST4663,Card,Mastercard,500000,Failed,Airtime/Data,Nigeria,NGN,2553
TXN109720,10/5/2024,CUST8684,Wallet,,500000,Success,E-commerce,Nigeria,NGN,
TXN109721,7/9/2023,CUST4503,Wallet,,248202,Success,Transportation,Ghana,GHS,
TXN109722,2/20/2016,CUST9536,Card,Mastercard,500000,Failed,E-commerce,Nigeria,NGN,6251
TXN109723,3/24/2022,CUST5431,Card,Visa,500000,Success,Professional Services,Uganda,UGX,3281
TXN109724,5/23/2019,CUST1472,Card,Visa,59527,Pending,Transportation,Nigeria,NGN,7756
TXN109725,5/28/2016,CUST4056,Bank Transfer,,500000,Success,Retail,Nigeria,NGN,
TXN109726,12/23/2021,CUST1315,Card,Visa,500000,Failed,Airtime/Data,Kenya,KES,7507
TXN109727,9/8/2020,CUST4858,Wallet,,91505,Success,Professional Services,Nigeria,NGN,
TXN109728,2/12/2019,CUST3279,USSD,,82399,Failed,Retail,South Africa,ZAR,
TXN109729,11/26/2022,CUST5707,Card,Visa,53714,Success,Professional Services,Nigeria,NGN,5722
TXN109730,3/25/2025,CUST9299,Bank Transfer,,59575,Success,Professional Services,Nigeria,NGN,
TXN109731,10/20/2024,CUST5172,Bank Transfer,,500000,Pending,E-commerce,Ghana,GHS,
TXN109732,4/11/2023,CUST6046,Card,Mastercard,253690,Success,Food Delivery,Ghana,GHS,8194
TXN109733,1/23/2015,CUST2282,Card,Visa,500000,Success,Retail,Uganda,UGX,5259
TXN109734,7/16/2020,CUST5350,Wallet,,500000,Success,E-commerce,Nigeria,NGN,
TXN109735,10/26/2020,CUST5685,Card,Mastercard,371155,Success,Airtime/Data,Uganda,UGX,3891
TXN109736,11/30/2017,CUST8145,USSD,,463812,Pending,Retail,Nigeria,NGN,
TXN109737,2/24/2025,CUST9932,Card,Mastercard,7410,Failed,Food Delivery,Uganda,UGX,2179
TXN109738,4/28/2017,CUST8431,Card,Visa,149457,Success,E-commerce,Uganda,UGX,6580
TXN109739,6/24/2018,CUST9601,Bank Transfer,,406247,Success,Transportation,Ghana,GHS,
TXN109740,10/19/2018,CUST7477,USSD,,3755,Success,E-commerce,South Africa,ZAR,
TXN109741,3/17/2020,CUST5149,Wallet,,13413,Success,Professional Services,Uganda,UGX,
TXN109742,6/10/2023,CUST3509,USSD,,500000,Success,Food Delivery,Kenya,KES,
TXN109743,9/15/2021,CUST1695,Card,Visa,460836,Failed,Airtime/Data,Uganda,UGX,7906
TXN109744,3/10/2023,CUST2127,Card,Visa,123355,Failed,Bills Payment,Nigeria,NGN,3688
TXN109745,8/25/2016,CUST4693,Card,Visa,465853,Success,Airtime/Data,Kenya,KES,8689
TXN109746,10/25/2025,CUST3365,USSD,,500000,Pending,Airtime/Data,South Africa,ZAR,
TXN109747,5/17/2019,CUST5279,Bank Transfer,,146571,Failed,Professional Services,Ghana,GHS,
TXN109748,10/3/2024,CUST1341,Card,Mastercard,14681,Success,Airtime/Data,Kenya,KES,6700
TXN109749,10/30/2017,CUST3737,Card,Visa,500000,Pending,Airtime/Data,Uganda,UGX,3146
TXN109750,8/24/2023,CUST7875,Wallet,,169357,Success,Food Delivery,Nigeria,NGN,
TXN109751,9/24/2017,CUST1522,Card,Mastercard,45035,Failed,Bills Payment,Nigeria,NGN,5893
TXN109752,9/27/2021,CUST1580,Card,Verve,270796,Success,Transportation,Nigeria,NGN,9279
TXN109753,7/29/2015,CUST6453,Card,Visa,500000,Success,Retail,Nigeria,NGN,9290
TXN109754,7/17/2021,CUST9771,POS,,100230,Failed,Transportation,Uganda,UGX,
TXN109755,4/11/2021,CUST2454,Card,Mastercard,125604,Success,Food Delivery,Nigeria,NGN,7703
TXN109756,5/3/2020,CUST8522,Wallet,,111206,Success,Transportation,South Africa,ZAR,
TXN109757,12/7/2018,CUST4951,Bank Transfer,,500000,Success,Airtime/Data,Kenya,KES,
TXN109758,3/8/2025,CUST5091,Bank Transfer,,87961,Success,Bills Payment,Nigeria,NGN,
TXN109759,12/29/2019,CUST7649,USSD,,342756,Success,Professional Services,Nigeria,NGN,
TXN109760,1/12/2025,CUST8912,Bank Transfer,,500000,Failed,E-commerce,Nigeria,NGN,
TXN109761,12/6/2024,CUST1966,Wallet,,63549,Pending,E-commerce,Nigeria,NGN,
TXN109762,2/27/2022,CUST3314,Card,Mastercard,500000,Success,E-commerce,Nigeria,NGN,8318
TXN109763,12/2/2018,CUST7972,Bank Transfer,,500000,Pending,Professional Services,South Africa,ZAR,
TXN109764,11/27/2018,CUST1727,Wallet,,500000,Success,Professional Services,Nigeria,NGN,
TXN109765,7/15/2021,CUST8503,Card,Visa,96602,Pending,E-commerce,Nigeria,NGN,2447
TXN109766,10/20/2024,CUST7063,Wallet,,402108,Success,Transportation,Kenya,KES,
TXN109767,12/23/2021,CUST8836,Card,Mastercard,500000,Success,Food Delivery,Ghana,GHS,3347
TXN109768,2/13/2018,CUST2856,Wallet,,500000,Reversed,Airtime/Data,Uganda,UGX,
TXN109769,7/8/2025,CUST8600,Bank Transfer,,79587,Failed,Food Delivery,Kenya,KES,
TXN109770,12/25/2017,CUST2126,Card,Mastercard,500000,Success,E-commerce,South Africa,ZAR,1834
